"UTM Source","UTM Medium","UTM Campaign","UTM Content","UTM Term","Конверсия ([PRO] Рега на марафон запуск 2 - JS Отправка формы)","Достижения цели ([PRO] Рега на марафон запуск 2 - JS Отправка формы)","Целевые визиты ([PRO] Рега на марафон запуск 2 - JS Отправка формы)","Доход по цели ([PRO] Рега на марафон запуск 2 - JS Отправка формы), RUB","Целевые посетители ([PRO] Рега на марафон запуск 2 - JS Отправка формы)","Роботность ([PRO] Рега на марафон запуск 2 - JS Отправка формы)","Отказы ([PRO] Рега на марафон запуск 2 - JS Отправка формы)","Глубина просмотра ([PRO] Рега на марафон запуск 2 - JS Отправка формы)","Время на сайте ([PRO] Рега на марафон запуск 2 - JS Отправка формы)"
"vk","Orange","1030003689","175647341","Не определено","0.5","1","1","0.0","1","0.0","0.0","5.0","00:04:41"
"vk","Orange","1030005669","175678019","Не определено","0.2","1","1","0.0","1","0.0","0.0","2.0","00:01:51"
"vk","Orange","1030005669","175678041","Не определено","0.5","1","1","0.0","1","0.0","0.0","5.0","00:02:51"
"vk","Orange","1030005669","175679111","Не определено","0.16666666666666663","1","1","0.0","1","0.0","0.0","2.0","00:00:52"
"vk","Orange","1030005669","175679421","Не определено","0.33333333333333326","1","1","0.0","1","0.0","0.0","4.0","00:01:01"
"vk","Orange","1030005669","175679427","Не определено","0.2","1","1","0.0","1","0.0","0.0","6.0","00:01:49"
"vk","Orange","1030005669","175679432","Не определено","0.08333333333333331","1","1","0.0","1","0.0","0.0","9.0","00:02:39"
"vk","Orange","1030005669","175679438","Не определено","1.0","2","1","0.0","1","0.0","0.0","8.0","00:01:51"
"vk","Orange","1030005669","175679467","Не определено","1.0","1","1","0.0","1","0.0","0.0","7.0","00:01:43"
"vk","Orange","1030005669","175679483","Не определено","0.25","2","1","0.0","1","0.0","0.0","19.0","00:22:07"
"vk","Orange","1030005669","175679496","Не определено","0.5","1","1","0.0","1","0.0","0.0","5.0","00:02:20"
"vk","Orange","1030007975","175715735","Не определено","1.0","1","1","0.0","1","0.0","0.0","8.0","00:03:20"
"vk","Orange","1030007975","175715739","Не определено","1.0","1","1","0.0","1","0.0","0.0","8.0","00:03:37"
"vk","Orange","1030007975","175715849","Не определено","0.5","1","1","0.0","1","0.0","0.0","3.0","00:01:14"
"vk","Orange","1030010069","175744183","Не определено","0.2","1","1","0.0","1","0.0","0.0","5.0","00:01:53"
"vk","Orange","1030010069","175744203","Не определено","0.33333333333333326","1","1","0.0","1","0.0","0.0","4.0","00:01:05"
"vk","Orange","1030010069","175744218","Не определено","0.1111111111111111","1","1","0.0","1","0.0","0.0","17.0","00:27:28"
"vk","Orange","1030010069","175744260","Не определено","1.0","1","1","0.0","1","0.0","0.0","3.0","00:01:31"
"vk","Orange","1030010069","175744275","Не определено","0.33333333333333326","1","1","0.0","1","0.0","0.0","9.0","00:02:17"
"vk","Orange","1030010069","175744302","Не определено","0.5","1","1","0.0","1","0.0","0.0","4.0","00:00:18"
"vk","Orange","1030010069","175744307","Не определено","1.0","1","1","0.0","1","0.0","0.0","3.0","00:00:36"
"vk","Orange","1030010069","175744320","Не определено","1.0","1","1","0.0","1","0.0","0.0","7.0","00:03:49"
"vk","Orange","1030010069","175744325","Не определено","1.0","1","1","0.0","1","0.0","0.0","7.0","00:02:19"
"vk","Orange","1030010069","175744331","Не определено","0.25","1","1","0.0","1","0.0","0.0","2.0","00:00:46"
"vk","Orange","1030010147","175745255","Не определено","0.5","1","1","0.0","1","0.0","0.0","2.0","00:01:29"
"vk","Orange","1030010147","175745346","Не определено","0.5","2","1","0.0","1","0.0","0.0","5.0","00:03:43"
"vk","Orange","1030010147","175745435","Не определено","0.5","1","1","0.0","1","0.0","0.0","5.0","00:01:08"
"vk","Orange","1030010147","175745480","Не определено","1.0","1","1","0.0","1","0.0","0.0","4.0","00:02:57"
"vk","Orange","1030010147","175745493","Не определено","1.0","1","1","0.0","1","0.0","0.0","4.0","00:01:05"
"vk","Orange","1030010147","175745542","Не определено","0.33333333333333326","1","1","0.0","1","0.0","0.0","2.0","00:02:43"
"vk","Orange","1030010147","175745567","Не определено","0.5","1","1","0.0","1","0.0","0.0","4.0","00:01:15"
"vk","Orange","1030010147","175745593","Не определено","1.0","1","1","0.0","1","0.0","0.0","4.0","00:01:15"
"vk","Orange","1030010824","175756005","Не определено","1.0","1","1","0.0","1","0.0","0.0","8.0","00:07:22"
"vk","Orange","1030010824","175756045","Не определено","1.0","1","1","0.0","1","0.0","0.0","4.0","00:01:15"
"vk","Orange","1030010824","175756069","Не определено","0.2","1","1","0.0","1","0.0","0.0","2.0","00:23:14"
"vk","Orange","1030010824","175756123","Не определено","0.2","1","1","0.0","1","0.0","0.0","3.0","00:00:52"
"vk","Orange","1030010824","175756136","Не определено","0.5","1","1","0.0","1","0.0","0.0","8.0","00:03:48"
"vk","Orange","1030010824","175756141","Не определено","0.25","1","1","0.0","1","0.0","0.0","2.0","00:00:17"
"vk","Orange","1030016956","175845393","Не определено","1.0","2","1","0.0","1","0.0","0.0","4.0","00:02:21"
"vk","Orange","1030016956","175845453","Не определено","0.5","1","1","0.0","1","0.0","0.0","5.0","00:07:22"
"vk","Orange","1030016956","175845465","Не определено","1.0","1","1","0.0","1","0.0","0.0","7.0","00:01:45"
"vk","Orange","1030016956","175845513","Не определено","1.0","1","1","0.0","1","0.0","0.0","7.0","00:03:13"
"vk","Orange","1030016956","175845523","Не определено","0.33333333333333326","1","1","0.0","1","0.0","0.0","2.0","00:00:39"
"vk","Orange","1030016956","175845531","Не определено","0.33333333333333326","1","1","0.0","1","0.0","0.0","2.0","00:02:16"
"vk","Orange","1030016956","175845534","Не определено","0.5","1","1","0.0","1","0.0","0.0","4.0","00:01:13"
"vk","Orange","1030016956","175845557","Не определено","1.0","1","1","0.0","1","0.0","0.0","7.0","00:06:29"
"vk","Orange","1030018724","175871934","Не определено","0.5","1","1","0.0","1","0.0","0.0","4.0","00:00:28"
"vk","Orange","1030018724","175871967","Не определено","0.33333333333333326","1","1","0.0","1","0.0","0.0","6.0","00:25:49"
"vk","Orange","1030018724","175872014","Не определено","0.25","1","1","0.0","1","0.0","0.0","10.0","00:14:40"
"vk","Orange","1030018724","175872021","Не определено","0.25","1","1","0.0","1","0.0","0.0","8.0","00:14:23"
"vk","Orange","1030018724","175872037","Не определено","0.5","1","1","0.0","1","0.0","0.0","8.0","00:01:16"
"vk","Orange","1030018724","175872151","Не определено","0.5","1","1","0.0","1","0.0","0.0","5.0","00:02:04"
"vk","Orange","1030018724","175872225","Не определено","0.5","1","1","0.0","1","0.0","0.0","4.0","00:01:21"
"vk","Orange","1030018996","175877722","Не определено","0.33333333333333326","1","1","0.0","1","0.0","0.0","4.0","00:03:18"
"vk","Orange","1030018996","175877817","Не определено","0.25","1","1","0.0","1","0.0","0.0","7.0","00:07:12"
"vk","Orange","1030018996","175878079","Не определено","0.5","1","1","0.0","1","0.0","0.0","2.0","00:03:29"
"vk","Orange","1030018996","176001411","Не определено","0.1111111111111111","1","1","0.0","1","0.0","0.0","2.0","00:00:38"
"vk","Orange","1030018996","176003425","Не определено","0.5","3","1","0.0","1","0.0","0.0","23.0","00:19:49"
"vk","Orange","1030019099","175878823","Не определено","0.5","1","1","0.0","1","0.0","0.0","4.0","00:00:50"
"vk","Orange","1030019099","175878827","Не определено","0.5","1","1","0.0","1","0.0","0.0","2.0","00:00:14"
"vk","Orange","1030019099","175878931","Не определено","0.5","2","1","0.0","1","0.0","0.0","5.0","00:01:07"
"vk","Orange","1030019099","175879069","Не определено","0.5","1","1","0.0","1","0.0","0.0","10.0","00:02:38"
"vk","Orange","1030019099","175879116","Не определено","1.0","1","1","0.0","1","0.0","0.0","7.0","00:03:15"
"vk","Orange","1030019099","175879136","Не определено","0.5","1","1","0.0","1","0.0","0.0","4.0","00:02:45"
"vk","Orange","1030019099","175879156","Не определено","0.5","1","1","0.0","1","0.0","0.0","5.0","00:01:26"
"vk","Orange","1030019099","175879169","Не определено","0.25","1","1","0.0","1","0.0","0.0","6.0","00:01:45"
"vk","Orange","1030019400","175883220","Не определено","1.0","1","1","0.0","1","0.0","0.0","4.0","00:00:30"
"vk","Orange","1030019400","175883223","Не определено","0.5","1","1","0.0","1","0.0","0.0","4.0","00:00:45"
"vk","Orange","1030019400","175883224","Не определено","0.2","1","1","0.0","1","0.0","0.0","3.0","00:04:54"
"vk","Orange","1030019400","175883320","Не определено","0.5","1","1","0.0","1","0.0","0.0","6.0","00:01:02"
"vk","Orange","1030019400","175883332","Не определено","1.0","1","1","0.0","1","0.0","0.0","4.0","00:01:17"
"vk","Orange","1030019400","175883408","Не определено","0.5","1","1","0.0","1","0.0","0.0","10.0","00:02:42"
"vk","Orange","1030019400","175883425","Не определено","0.5","1","1","0.0","1","0.0","0.0","4.0","00:01:28"
"vk","Orange","1030019400","175884836","Не определено","1.0","1","1","0.0","1","0.0","0.0","4.0","00:01:29"
"vk","Orange","1030020087","175893217","Не определено","1.0","1","1","0.0","1","0.0","0.0","5.0","00:01:47"
"vk","Orange","1030022195","175924457","Не определено","0.33333333333333326","1","1","0.0","1","0.0","0.0","3.0","00:01:03"
"vk","Orange","1030022195","175924475","Не определено","0.125","2","1","0.0","1","0.0","0.0","8.0","00:02:22"
"vk","Orange","1030022195","175924490","Не определено","0.25","1","1","0.0","1","0.0","0.0","9.0","00:04:53"
"vk","Orange","1030022195","175924529","Не определено","0.33333333333333326","2","1","0.0","1","0.0","0.0","7.0","00:05:15"
"vk","Orange","1030022195","175924532","Не определено","0.25","1","1","0.0","1","0.0","0.0","5.0","00:02:01"
"vk","Orange","1030022195","175924535","Не определено","0.2","1","1","0.0","1","0.0","0.0","2.0","00:00:30"
"vk","Orange","1030022195","175924561","Не определено","0.33333333333333326","1","1","0.0","1","0.0","0.0","4.0","00:01:46"
"vk","Orange","1030022195","175924608","Не определено","1.0","1","1","0.0","1","0.0","0.0","3.0","00:00:55"
"vk","Orange","1030022195","175924611","Не определено","0.5","1","1","0.0","1","0.0","0.0","4.0","00:03:46"
"vk","Orange","1030022376","175927312","Не определено","0.5","1","1","0.0","1","0.0","0.0","4.0","00:01:04"
"vk","Orange","1030022376","175927337","Не определено","0.16666666666666663","1","1","0.0","1","0.0","0.0","4.0","00:00:30"
"vk","Orange","1030022376","175927355","Не определено","1.0","1","1","0.0","1","0.0","0.0","9.0","00:42:36"
"vk","Orange","1030022376","175927372","Не определено","1.0","1","1","0.0","1","0.0","0.0","4.0","00:00:33"
"vk","Orange","1030022376","175927390","Не определено","0.33333333333333326","1","1","0.0","1","0.0","0.0","6.0","00:04:41"
"vk","Orange","1030022376","175927454","Не определено","0.5","3","1","0.0","1","0.0","0.0","15.0","00:06:51"
"vk","Orange","1030022376","175927480","Не определено","1.0","1","1","0.0","1","0.0","0.0","4.0","00:02:06"
"vk","Orange","1030022376","175927517","Не определено","1.0","1","1","0.0","1","0.0","0.0","4.0","00:30:10"
"vk","Orange","1030022376","175927520","Не определено","0.5","1","1","0.0","1","0.0","0.0","7.0","00:01:03"
"vk","Orange","1030022376","175927536","Не определено","0.5","1","1","0.0","1","0.0","0.0","2.0","00:01:15"
"vk","Orange","1030022376","175927586","Не определено","0.33333333333333326","1","1","0.0","1","0.0","0.0","10.0","00:02:51"
"vk","Orange","1030022376","175927602","Не определено","0.5","1","1","0.0","1","0.0","0.0","11.0","00:03:53"
"vk","Orange","1030022376","175927644","Не определено","1.0","1","1","0.0","1","0.0","0.0","7.0","00:02:28"
"vk","Orange","1030022376","175927684","Не определено","0.5","1","1","0.0","1","0.0","0.0","7.0","00:00:50"
"vk","Orange","1030022376","175927696","Не определено","1.0","1","1","0.0","1","0.0","0.0","7.0","00:01:09"
"vk","Orange","1030022376","175929143","Не определено","0.5","1","1","0.0","1","0.0","0.0","4.0","00:00:18"
"vk","Orange","1030026532","175988623","Не определено","0.33333333333333326","1","1","0.0","1","0.0","0.0","3.0","00:01:05"
"vk","Orange","1030026532","175988719","Не определено","0.33333333333333326","1","1","0.0","1","0.0","0.0","6.0","00:01:44"
"vk","Orange","1030026532","175988728","Не определено","1.0","1","1","0.0","1","0.0","0.0","4.0","00:00:42"
"vk","Orange","1030026532","175988803","Не определено","1.0","1","1","0.0","1","0.0","0.0","4.0","00:01:46"
"vk","Orange","1030026532","175988812","Не определено","0.33333333333333326","1","1","0.0","1","0.0","0.0","5.0","00:01:11"
"vk","Orange","1030026532","175988829","Не определено","0.25","1","1","0.0","1","0.0","0.0","7.0","00:05:03"
"vk","Orange","1030026532","175988849","Не определено","1.0","1","1","0.0","1","0.0","0.0","8.0","00:04:28"
"vk","Orange","1030026532","175988885","Не определено","1.0","1","1","0.0","1","0.0","0.0","7.0","00:04:29"
"vk","Orange","1030026532","175988900","Не определено","0.33333333333333326","1","1","0.0","1","0.0","0.0","4.0","00:00:43"
"vk","Orange","1030026532","175988951","Не определено","0.33333333333333326","1","1","0.0","1","0.0","0.0","3.0","00:00:47"
"vk","Orange","1030026532","175988957","Не определено","0.25","1","1","0.0","1","0.0","0.0","4.0","00:01:45"
"vk","Orange","1030026532","175988980","Не определено","0.25","1","1","0.0","1","0.0","0.0","3.0","00:01:10"
"vk","Orange","1030026532","175989041","Не определено","0.5","1","1","0.0","1","0.0","0.0","4.0","00:01:02"
"vk","Orange","1030026532","175989393","Не определено","0.5","1","1","0.0","1","0.0","0.0","7.0","00:00:44"
"vk","Orange","1030026532","175989694","Не определено","0.5","1","1","0.0","1","0.0","0.0","4.0","00:05:44"
"vk","Orange","1030027095","175996314","Не определено","1.0","1","1","0.0","1","0.0","0.0","4.0","00:01:27"
"vk","Orange","1030027095","175996353","Не определено","1.0","1","1","0.0","1","0.0","0.0","4.0","00:01:40"
"vk","Orange","1030027095","175996418","Не определено","1.0","1","1","0.0","1","0.0","0.0","13.0","00:10:16"
"vk","Orange","1030027095","175996601","Не определено","1.0","1","1","0.0","1","0.0","0.0","4.0","00:00:39"
"vk","Orange","1030027095","175996655","Не определено","1.0","1","1","0.0","1","0.0","0.0","3.0","00:01:07"
"vk","Orange","1030027095","175996665","Не определено","1.0","1","1","0.0","1","0.0","0.0","7.0","00:17:46"
"vk","Orange","1030027095","175996734","Не определено","1.0","1","1","0.0","1","0.0","0.0","5.0","00:01:47"
